2 249685                      
TIME		DATE	MODULE	EVENT_TYPE	THREAD	FUNCTION	MESSAGE
11:22:56	3612	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B74AE9 | QPR.PG.Plugin.dll | system.pas | _AfterConstruction | Line: 9520
11:22:56	3612	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E4D28C | QPR.PG.Plugin.dll | QPR.PG.Clients.ViewManager.Modeling.pas | PG.Clients.ViewManager.Modeling.CModelingViewManager.CreateFromRepo | Line: 881
11:22:56	3613	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1FA8B | QPR.PG.Plugin.dll | QPR.PG.Clients.Model.Entry.pas | PG.Clients.Model.Entry.CModelListEntry.FCreateManagersFromRepositor | Line: 872
11:22:56	3613	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1F940 | QPR.PG.Plugin.dll | QPR.PG.Clients.Model.Entry.pas | PG.Clients.Model.Entry.CModelListEntry.FCreateManagersFromRepositor | Line: 850
11:22:56	3614	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1F2B2 | QPR.PG.Plugin.dll | QPR.PG.Clients.Model.Entry.pas | PG.Clients.Model.Entry.CModelListEntry.iLoadServerModel | Line: 742
11:22:56	3614	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1F0B4 | QPR.PG.Plugin.dll | QPR.PG.Clients.Model.Entry.pas | PG.Clients.Model.Entry.CModelListEntry.iLoadServerModel | Line: 689
11:22:56	3614	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1EE9D | QPR.PG.Plugin.dll | QPR.PG.Clients.Model.Entry.pas | PG.Clients.Model.Entry.CModelListEntry.LoadModel | Line: 651
11:22:56	3615	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1EE5C | QPR.PG.Plugin.dll | QPR.PG.Clients.Model.Entry.pas | PG.Clients.Model.Entry.CModelListEntry.LoadModel | Line: 648
11:22:56	3615	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E18E16 | QPR.PG.Plugin.dll | QPR.PG.Plugin.Model.Entry.pas | PG.Plugin.Model.Entry.CPGPluginModelListEntry.FLoadModelForPlugin | Line: 353
11:22:56	3616	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E18DBC | QPR.PG.Plugin.dll | QPR.PG.Plugin.Model.Entry.pas | PG.Plugin.Model.Entry.CPGPluginModelListEntry.FLoadModelForPlugin | Line: 342
11:22:56	3617	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1843F | QPR.PG.Plugin.dll | QPR.PG.Plugin.Model.Entry.pas | PG.Plugin.Model.Entry.CPGPluginModelListEntry.RbValidateModelState | Line: 149
11:22:56	3618	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1EA50 | QPR.PG.Plugin.dll | QPR.PG.Clients.Model.Entry.pas | PG.Clients.Model.Entry.CModelListEntry.FoGetModelManager | Line: 522
11:22:56	3618	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C81153C | kernel32.dll |  | GetFileAttributesA | Line: 0
11:22:56	3619	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B7DD7B | QPR.PG.Plugin.dll | sysutils.pas | FileExists | Line: 5439
11:22:56	3619	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1EA20 | QPR.PG.Plugin.dll | QPR.PG.Clients.Model.Entry.pas | PG.Clients.Model.Entry.CModelListEntry.FoGetModelManager | Line: 516
11:22:56	3620	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1B6B7 | QPR.PG.Plugin.dll | QPR.PG.Clients.MetaManager.pas | PG.Clients.MetaManager.NLoadModels | Line: 750
11:22:56	3620	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1B644 | QPR.PG.Plugin.dll | QPR.PG.Clients.MetaManager.pas | PG.Clients.MetaManager.NLoadModels | Line: 744
11:22:56	3620	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1B95F | QPR.PG.Plugin.dll | QPR.PG.Clients.MetaManager.pas | PG.Clients.MetaManager.CMetaManager.RestorePreviouslyLoadedModelsIn | Line: 795
11:22:56	3621	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E1B870 | QPR.PG.Plugin.dll | QPR.PG.Clients.MetaManager.pas | PG.Clients.MetaManager.CMetaManager.RestorePreviouslyLoadedModelsIn | Line: 775
11:22:56	3621	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EF59D6 | QPR.PG.Plugin.dll | QPR.PG.Plugin.dpr | PG.Plugin.iStartPlugin | Line: 467
11:22:56	3622	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D5E07 | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtStartPlugins | Line: 538
11:22:56	3622	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D5D6C | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtStartPlugins | Line: 525
11:22:56	3623	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3A0F | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 420
11:22:56	3623	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3800 | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 371
11:22:56	3624	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBFC | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.FormActivate | Line: 79
11:22:56	3624	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404B30 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1033
11:22:56	3625	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F3C7 | USER32.dll |  | SendMessageA | Line: 0
11:22:56	3625	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F383 | USER32.dll |  | SendMessageA | Line: 0
11:22:56	3626	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA6A | USER32.dll |  | SetFocus | Line: 0
11:22:56	3626	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA60 | USER32.dll |  | SetFocus | Line: 0
11:22:56	3627	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:56	3627	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41B38E | USER32.dll |  | DefWindowProcW | Line: 0
11:22:56	3628	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:56	3628	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8AE | USER32.dll |  | ShowWindow | Line: 0
11:22:56	3629	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8A4 | USER32.dll |  | ShowWindow | Line: 0
11:22:56	3629	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C91043D | ntdll.dll |  | RtlGetNtGlobalFlags | Line: 0
11:22:56	3630	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C80B576 | kernel32.dll |  | GetModuleFileNameA | Line: 0
11:22:56	3630	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059B0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1265
11:22:56	3630	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058E0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1252
11:22:56	3631	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059F3 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1269
11:22:56	3631	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059D0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1267
11:22:56	3632	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42079C | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:56	3632	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E4207B1 | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:56	3633	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058FC | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1254
11:22:56	3633	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:56	3634	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C9010ED | ntdll.dll |  | RtlLeaveCriticalSection | Line: 0
11:22:56	3634	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CE93 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:56	3635	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CEA6 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:56	3635	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:56	3636	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C90E64C | ntdll.dll |  | NtSetInformationThread | Line: 0
11:22:56	3636	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C90E9BE | ntdll.dll |  | NtWaitForSingleObject | Line: 0
11:22:56	3637	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C802540 | kernel32.dll |  | WaitForSingleObjectEx | Line: 0
11:22:56	3637	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C80252D | kernel32.dll |  | WaitForSingleObject | Line: 0
11:22:56	3638	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C802520 | kernel32.dll |  | WaitForSingleObject | Line: 0
11:22:56	3638	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x005DDE26 | QPRWas.exe | QPR.WAS.Server.Plugin.Intf.Impl.pas | WAS.Server.Plugin.Intf.Impl.CSynchronizer.RExecute | Line: 1655
11:22:56	3639	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x0050F832 | QPRWas.exe | QPR.Common.Log.LoggedThread.pas | Common.Log.LoggedThread.CLoggedThread.Execute | Line: 26
11:22:56	3639	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C90E21D | ntdll.dll |  | ZwQueryVirtualMemory | Line: 0
11:22:56	3640	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C80B9B7 | kernel32.dll |  | VirtualQueryEx | Line: 0
11:22:56	3640	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C80B9A0 | kernel32.dll |  | VirtualQueryEx | Line: 0
11:22:56	3640	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C80B9E1 | kernel32.dll |  | VirtualQuery | Line: 0
11:22:56	3641	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C80B9D1 | kernel32.dll |  | VirtualQuery | Line: 0
11:22:56	3641	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x00409868 | QPRWas.exe | QPR.PG.Clients.Texts.pas |  | Line: 1006
11:22:56	3642	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x00409FD7 | QPRWas.exe | QPR.PG.Clients.Texts.pas |  | Line: 1130
11:22:56	3642	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C809728 | kernel32.dll |  | GetCurrentThreadId | Line: 0
11:22:56	3643	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C90E57A | ntdll.dll |  | NtSetEvent | Line: 0
11:22:56	3643	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C80A021 | kernel32.dll |  | SetEvent | Line: 0
11:22:56	3644	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x7C80A017 | kernel32.dll |  | SetEvent | Line: 0
11:22:56	3644	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 3552 | 0x00405854 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1243
11:22:56	3645	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00408354 | QPRWas.exe | QPR.SC.Clients.Texts.pas |  | Line: 1131
11:22:56	3645	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404CB5 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1057
11:22:56	3646	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404C98 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1056
11:22:56	3647	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005DDD7F | QPRWas.exe | QPR.WAS.Server.Plugin.Intf.Impl.pas | WAS.Server.Plugin.Intf.Impl.CSynchronizer.Create | Line: 1628
11:22:56	3647	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005DDD1C | QPRWas.exe | QPR.WAS.Server.Plugin.Intf.Impl.pas | WAS.Server.Plugin.Intf.Impl.CSynchronizer.Create | Line: 1620
11:22:56	3648	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0061AF78 | QPRWas.exe | QPR.WAS.Server.Plugin.Intf.Impl.pas | Initialization | Line: 1678
11:22:56	3648	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00405541 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1194
11:22:56	3649	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00405504 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1190
11:22:56	3649	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004055A6 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1200
11:22:56	3650	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0040556C | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1197
11:22:56	3650	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00407E02 | QPRWas.exe | QPR.SC.Clients.Texts.pas |  | Line: 1046
11:22:56	3650	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00407DC8 | QPRWas.exe | QPR.SC.Clients.Texts.pas |  | Line: 1042
11:22:56	3651	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C90E64C | ntdll.dll |  | NtSetInformationThread | Line: 0
11:22:56	3651	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C90E9BE | ntdll.dll |  | NtWaitForSingleObject | Line: 0
11:22:56	3652	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C802540 | kernel32.dll |  | WaitForSingleObjectEx | Line: 0
11:22:56	3652	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C80252D | kernel32.dll |  | WaitForSingleObject | Line: 0
11:22:56	3653	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C802520 | kernel32.dll |  | WaitForSingleObject | Line: 0
11:22:56	3653	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x005D8FDE | QPRWas.exe | QPR.WAS.Server.Scheduler.pas | WAS.Server.Scheduler.CSchedulerThread.RExecute | Line: 146
11:22:56	3654	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x0050F832 | QPRWas.exe | QPR.Common.Log.LoggedThread.pas | Common.Log.LoggedThread.CLoggedThread.Execute | Line: 26
11:22:56	3654	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C90E21D | ntdll.dll |  | ZwQueryVirtualMemory | Line: 0
11:22:56	3655	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C80B9B7 | kernel32.dll |  | VirtualQueryEx | Line: 0
11:22:56	3655	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C80B9A0 | kernel32.dll |  | VirtualQueryEx | Line: 0
11:22:56	3656	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C80B9E1 | kernel32.dll |  | VirtualQuery | Line: 0
11:22:56	3656	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C80B9D1 | kernel32.dll |  | VirtualQuery | Line: 0
11:22:56	3657	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C809728 | kernel32.dll |  | GetCurrentThreadId | Line: 0
11:22:56	3657	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C90E57A | ntdll.dll |  | NtSetEvent | Line: 0
11:22:56	3658	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C80A021 | kernel32.dll |  | SetEvent | Line: 0
11:22:56	3658	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x7C80A017 | kernel32.dll |  | SetEvent | Line: 0
11:22:56	3659	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2228 | 0x00405854 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1243
11:22:56	3659	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00408354 | QPRWas.exe | QPR.SC.Clients.Texts.pas |  | Line: 1131
11:22:56	3660	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D8E8A | QPRWas.exe | QPR.WAS.Server.Scheduler.pas | WAS.Server.Scheduler.CSchedulerThread.Create | Line: 116
11:22:56	3660	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D8E0C | QPRWas.exe | QPR.WAS.Server.Scheduler.pas | WAS.Server.Scheduler.CSchedulerThread.Create | Line: 110
11:22:56	3661	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D9221 | QPRWas.exe | QPR.WAS.Server.Scheduler.pas | WAS.Server.Scheduler.CScheduler.CreateEx | Line: 211
11:22:56	3661	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D919C | QPRWas.exe | QPR.WAS.Server.Scheduler.pas | WAS.Server.Scheduler.CScheduler.CreateEx | Line: 202
11:22:56	3661	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E2DFA | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.Create | Line: 218
11:22:56	3662	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E2D80 | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.Create | Line: 211
11:22:56	3662	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057C1F8 | QPRWas.exe | QPR.WAS.Server.Globals.pas |  | Line: 72
11:22:56	3663	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057C1B8 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.UpdateClientCount | Line: 183
11:22:56	3663	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C90E64C | ntdll.dll |  | NtSetInformationThread | Line: 0
11:22:56	3664	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C90E9BE | ntdll.dll |  | NtWaitForSingleObject | Line: 0
11:22:56	3664	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x71AB4376 | WS2_32.dll |  | WSARecv | Line: 0
11:22:56	3665	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x71AB4318 | WS2_32.dll |  | WSARecv | Line: 0
11:22:56	3665	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x71AD2E9E | wsock32.dll |  | recv | Line: 0
11:22:56	3666	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x71AD2E70 | wsock32.dll |  | recv | Line: 0
11:22:56	3666	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0050FCC9 | QPRWas.exe | QPR.Common.Socket.Client.pas | Common.Socket.Client.CClientSocket.bReadBuffer | Line: 181
11:22:56	3667	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0050FC4C | QPRWas.exe | QPR.Common.Socket.Client.pas | Common.Socket.Client.CClientSocket.bReadBuffer | Line: 159
11:22:56	3667	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0050FD6B | QPRWas.exe | QPR.Common.Socket.Client.pas | Common.Socket.Client.CClientSocket.ReadBuffer | Line: 204
11:22:56	3668	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0050FD5C | QPRWas.exe | QPR.Common.Socket.Client.pas | Common.Socket.Client.CClientSocket.ReadBuffer | Line: 203
11:22:56	3668	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0051A417 | QPRWas.exe | QPR.Common.Socket.Types.pas | Common.Socket.Types.CQPRSocketPacket.FReadFromSocket | Line: 268
11:22:56	3669	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0051A3F4 | QPRWas.exe | QPR.Common.Socket.Types.pas | Common.Socket.Types.CQPRSocketPacket.FReadFromSocket | Line: 266
11:22:56	3669	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0051A9E6 | QPRWas.exe | QPR.Common.Socket.Types.pas | Common.Socket.Types.CQPRSocketPacket.ReadFromSocket | Line: 416
11:22:56	3670	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0051A9A8 | QPRWas.exe | QPR.Common.Socket.Types.pas | Common.Socket.Types.CQPRSocketPacket.ReadFromSocket | Line: 412
11:22:56	3670	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0052359C | QPRWas.exe | QPR.Common.UMS.Client.pas | Common.UMS.Client.CQPRUserMgmtClientCallbackThread.RExecute | Line: 4140
11:22:56	3671	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x0050F832 | QPRWas.exe | QPR.Common.Log.LoggedThread.pas | Common.Log.LoggedThread.CLoggedThread.Execute | Line: 26
11:22:56	3671	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C90E21D | ntdll.dll |  | ZwQueryVirtualMemory | Line: 0
11:22:56	3671	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C80B9B7 | kernel32.dll |  | VirtualQueryEx | Line: 0
11:22:56	3672	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C80B9A0 | kernel32.dll |  | VirtualQueryEx | Line: 0
11:22:56	3672	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C80B9E1 | kernel32.dll |  | VirtualQuery | Line: 0
11:22:56	3673	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C80B9D1 | kernel32.dll |  | VirtualQuery | Line: 0
11:22:56	3673	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C809728 | kernel32.dll |  | GetCurrentThreadId | Line: 0
11:22:56	3674	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C90E57A | ntdll.dll |  | NtSetEvent | Line: 0
11:22:56	3674	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C80A021 | kernel32.dll |  | SetEvent | Line: 0
11:22:56	3675	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x7C80A017 | kernel32.dll |  | SetEvent | Line: 0
11:22:56	3676	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 348 | 0x00405854 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1243
11:22:56	3676	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00408354 | QPRWas.exe | QPR.SC.Clients.Texts.pas |  | Line: 1131
11:22:56	3677	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404CB5 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1057
11:22:56	3677	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404C98 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1056
11:22:56	3678	03/26/08	Was Server	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005DF316 | QPRWas.exe | QPR.WAS.Server.UMS.EventHandlers.pas | WAS.Server.UMS.EventHandlers.CUserMgmtWASCallbackThread.Create | Line: 168
11:54:24	7645	03/26/08	Was Server	Information	ID:2672	QPR Web Application Server started, version 8.0.9.319
11:54:26	5449	03/26/08	PGPLUGIN	Information	ID:2672	iStartPlugin	ProcessGuide Plugin started, version 7.6.0.4
11:54:27	6419	03/26/08	SCPLUGIN	Error	ID:2672	CBCCore.Create	Connection to QPR ScoreCard Server failed.
11:54:28	6477	03/26/08	SCPLUGIN	Error	ID:2672	ESCPluginException: CWEBReportManager.Create	WEB Report Manager error, connection to ScoreCard Server failed.
